Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,753.0,766.9000244140625,750.0,764.2000122070312,764.2000122070312,1157591
2022-01-04,769.1500244140625,769.1500244140625,755.5,761.75,761.75,1247395
2022-01-05,759.0,769.8499755859375,757.4000244140625,764.5,764.5,1156604
2022-01-06,766.0,787.0,759.4500122070312,782.75,782.75,5436867
2022-01-07,782.0,790.7000122070312,776.5499877929688,788.9500122070312,788.9500122070312,2052552
2022-01-10,792.0999755859375,825.0,791.7000122070312,821.5999755859375,821.5999755859375,7424271
2022-01-11,821.7999877929688,828.0,816.0,819.5499877929688,819.5499877929688,2004689
2022-01-12,821.0999755859375,825.0999755859375,812.4000244140625,822.4000244140625,822.4000244140625,2242638
2022-01-13,823.0999755859375,844.9000244140625,823.0999755859375,841.0,841.0,4410699
2022-01-14,836.0,836.0499877929688,818.0,824.6500244140625,824.6500244140625,3690548
2022-01-17,825.4500122070312,830.7000122070312,815.7000122070312,824.75,824.75,2569165
2022-01-18,821.5499877929688,825.0,795.8499755859375,799.0999755859375,799.0999755859375,2820426
2022-01-19,798.0,815.0,789.2000122070312,813.25,813.25,2193951
2022-01-20,820.0,823.0,804.0,808.4500122070312,808.4500122070312,1950781
2022-01-21,801.0,804.8499755859375,780.0999755859375,786.9000244140625,786.9000244140625,1449766
2022-01-24,776.7000122070312,786.0,755.5,762.5999755859375,762.5999755859375,1663579
2022-01-25,754.5,795.1500244140625,746.0999755859375,791.1500244140625,791.1500244140625,2981161
2022-01-27,794.8499755859375,794.8499755859375,765.0,771.9500122070312,771.9500122070312,2436411
2022-01-28,778.0,806.5,777.5499877929688,790.25,790.25,4007799
2022-01-31,803.75,812.7000122070312,775.0,776.5,776.5,5138792
2022-02-01,785.0,795.5999755859375,766.9000244140625,785.0,785.0,3693825
2022-02-02,786.5999755859375,799.5999755859375,782.0,785.9500122070312,785.9500122070312,1771793
2022-02-03,788.9500122070312,791.0,771.0,773.5,773.5,1493402
2022-02-04,773.5999755859375,776.7999877929688,765.0,767.2000122070312,767.2000122070312,992052
2022-02-07,764.2000122070312,774.9000244140625,750.25,756.5999755859375,756.5999755859375,1255955
2022-02-08,757.0,763.9500122070312,744.0999755859375,758.6500244140625,758.6500244140625,2063533
2022-02-09,764.5,772.4500122070312,760.0,770.5,770.5,1342782
2022-02-10,775.0,778.9500122070312,767.9500122070312,770.0999755859375,770.0999755859375,2561635
2022-02-11,765.8499755859375,766.9500122070312,750.0,753.2000122070312,753.2000122070312,1621795
2022-02-14,744.2999877929688,749.0499877929688,716.0,721.7000122070312,721.7000122070312,1950243
2022-02-15,725.0999755859375,746.9500122070312,716.1500244140625,744.7000122070312,744.7000122070312,1467359
2022-02-16,750.0,750.0,732.2999877929688,735.7999877929688,735.7999877929688,1398493
2022-02-17,737.0,742.7000122070312,725.75,727.0499877929688,727.0499877929688,1174134
2022-02-18,728.0,736.2000122070312,719.0,724.9500122070312,724.9500122070312,1973922
2022-02-21,724.9000244140625,724.9000244140625,701.8499755859375,704.1500244140625,704.1500244140625,2577455
2022-02-22,689.0,695.7000122070312,676.25,693.3499755859375,693.3499755859375,2841052
2022-02-23,700.0499877929688,702.6500244140625,684.8499755859375,688.0,688.0,2713053
2022-02-24,673.0,674.75,622.0,632.2999877929688,632.2999877929688,5453651
2022-02-25,656.2000122070312,663.8499755859375,644.6500244140625,654.7000122070312,654.7000122070312,3890925
2022-02-28,651.0,668.9500122070312,644.0999755859375,665.4500122070312,665.4500122070312,3060915
