Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,1887.75,1914.050048828125,1887.75,1898.449951171875,1898.449951171875,3329616
2022-01-04,1898.449951171875,1906.6500244140625,1878.0,1899.1500244140625,1899.1500244140625,3921999
2022-01-05,1900.0,1902.9000244140625,1840.0,1844.6500244140625,1844.6500244140625,6995719
2022-01-06,1828.0,1828.0,1800.0,1817.800048828125,1817.800048828125,6449205
2022-01-07,1815.449951171875,1836.0,1806.800048828125,1814.300048828125,1814.300048828125,4834389
2022-01-10,1815.0,1869.9000244140625,1813.0,1850.75,1850.75,7857560
2022-01-11,1855.0,1870.0,1850.1500244140625,1855.5999755859375,1855.5999755859375,5142287
2022-01-12,1868.9000244140625,1889.0,1860.0,1877.449951171875,1877.449951171875,5362535
2022-01-13,1905.0,1912.5,1866.3499755859375,1896.800048828125,1896.800048828125,14277630
2022-01-14,1882.0,1933.0,1881.0,1929.3499755859375,1929.3499755859375,7688506
2022-01-17,1938.550048828125,1953.9000244140625,1930.5,1939.5,1939.5,5262464
2022-01-18,1922.0999755859375,1945.0,1911.449951171875,1920.75,1920.75,3690315
2022-01-19,1916.0,1916.0,1862.8499755859375,1867.050048828125,1867.050048828125,5747770
2022-01-20,1844.0,1848.0,1815.5,1823.699951171875,1823.699951171875,5533463
2022-01-21,1795.0,1808.0,1776.0,1785.699951171875,1785.699951171875,8252758
2022-01-24,1765.0,1768.6500244140625,1728.0,1736.800048828125,1736.800048828125,7116712
2022-01-25,1726.5999755859375,1740.0,1700.5,1722.1500244140625,1722.1500244140625,9137653
2022-01-27,1702.0,1709.699951171875,1665.0,1678.5999755859375,1678.5999755859375,11231734
2022-01-28,1681.0,1727.550048828125,1679.5,1686.199951171875,1686.199951171875,10998502
2022-01-31,1718.0,1749.5,1715.3499755859375,1736.199951171875,1736.199951171875,8788872
2022-02-01,1766.0999755859375,1780.0,1734.699951171875,1772.050048828125,1772.050048828125,5119935
2022-02-02,1789.0,1792.800048828125,1772.0,1787.0999755859375,1787.0999755859375,4253717
2022-02-03,1779.0,1779.0,1734.0,1738.550048828125,1738.550048828125,3832922
2022-02-04,1732.0,1753.949951171875,1710.1500244140625,1741.0999755859375,1741.0999755859375,4700077
2022-02-07,1722.199951171875,1732.0,1695.4000244140625,1715.0,1715.0,4310209
2022-02-08,1710.0,1725.0,1696.0,1717.300048828125,1717.300048828125,6053401
2022-02-09,1735.0,1743.0,1725.0,1737.300048828125,1737.300048828125,3867244
2022-02-10,1755.6500244140625,1773.9000244140625,1748.75,1769.5999755859375,1769.5999755859375,4334630
2022-02-11,1740.0,1745.949951171875,1713.0,1721.3499755859375,1721.3499755859375,7551371
2022-02-14,1690.0,1718.550048828125,1678.25,1682.199951171875,1682.199951171875,7459637
2022-02-15,1699.0,1746.75,1690.449951171875,1738.25,1738.25,4669915
2022-02-16,1738.25,1755.449951171875,1726.8499755859375,1733.300048828125,1733.300048828125,5350642
2022-02-17,1744.0,1749.0,1720.300048828125,1724.800048828125,1724.800048828125,3937950
2022-02-18,1710.0,1722.5,1703.5,1706.949951171875,1706.949951171875,5602215
2022-02-21,1701.0,1737.300048828125,1691.5,1730.699951171875,1730.699951171875,5120890
2022-02-22,1699.9000244140625,1751.0,1691.050048828125,1734.3499755859375,1734.3499755859375,8878515
2022-02-23,1750.0,1758.25,1733.4000244140625,1742.8499755859375,1742.8499755859375,5478811
2022-02-24,1690.0999755859375,1714.949951171875,1670.5,1678.1500244140625,1678.1500244140625,13592379
2022-02-25,1715.0,1728.1500244140625,1677.0,1694.5999755859375,1694.5999755859375,9737281
2022-02-28,1682.199951171875,1728.050048828125,1665.0,1715.5999755859375,1715.5999755859375,15076542
