Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,1795.050048828125,1818.0,1783.0,1784.800048828125,1784.800048828125,1779147
2022-01-04,1793.0,1803.800048828125,1767.0,1789.800048828125,1789.800048828125,2701533
2022-01-05,1779.949951171875,1782.949951171875,1733.0,1737.550048828125,1737.550048828125,3138050
2022-01-06,1725.0,1728.8499755859375,1690.0,1692.0999755859375,1692.0999755859375,4290750
2022-01-07,1702.0,1724.550048828125,1695.0999755859375,1703.8499755859375,1703.8499755859375,2103362
2022-01-10,1719.0,1725.0,1687.5,1716.0,1716.0,2330348
2022-01-11,1705.0,1745.0,1705.0,1737.1500244140625,1737.1500244140625,2704832
2022-01-12,1754.0,1755.0,1721.0,1730.449951171875,1730.449951171875,3013194
2022-01-13,1730.0,1748.9000244140625,1701.800048828125,1718.800048828125,1718.800048828125,2768371
2022-01-14,1714.5,1746.800048828125,1696.5,1737.75,1737.75,1889385
2022-01-17,1732.949951171875,1751.0,1720.0,1722.4000244140625,1722.4000244140625,2522806
2022-01-18,1740.0,1746.550048828125,1650.050048828125,1660.75,1660.75,4878369
2022-01-19,1663.0999755859375,1676.5999755859375,1627.550048828125,1670.0999755859375,1670.0999755859375,2610709
2022-01-20,1670.0999755859375,1673.199951171875,1643.550048828125,1666.9000244140625,1666.9000244140625,2440011
2022-01-21,1650.0,1653.0,1588.8499755859375,1593.550048828125,1593.550048828125,4079190
2022-01-24,1588.0,1588.0,1501.949951171875,1513.1500244140625,1513.1500244140625,3250275
2022-01-25,1499.0,1527.6500244140625,1465.0,1500.5999755859375,1500.5999755859375,3910618
2022-01-27,1484.5,1484.5,1430.0,1445.5999755859375,1445.5999755859375,4434890
2022-01-28,1446.0,1482.9000244140625,1406.25,1410.6500244140625,1410.6500244140625,7080683
2022-01-31,1437.0,1487.5999755859375,1431.5,1479.0,1479.0,4406035
2022-02-01,1504.0,1514.949951171875,1475.0,1505.75,1505.75,2542754
2022-02-02,1479.9000244140625,1490.0,1443.0,1482.949951171875,1482.949951171875,9031146
2022-02-03,1478.9000244140625,1479.800048828125,1449.0999755859375,1454.300048828125,1454.300048828125,2433692
2022-02-04,1464.0,1464.949951171875,1435.0,1448.199951171875,1448.199951171875,2406272
2022-02-07,1450.0,1465.75,1434.0,1444.300048828125,1444.300048828125,2741520
2022-02-08,1446.5,1456.1500244140625,1420.199951171875,1434.199951171875,1434.199951171875,1981111
2022-02-09,1440.050048828125,1470.949951171875,1440.050048828125,1454.800048828125,1454.800048828125,2282701
2022-02-10,1465.0,1472.0,1450.300048828125,1468.5,1468.5,1850405
2022-02-11,1449.8499755859375,1449.949951171875,1421.0,1424.9000244140625,1424.9000244140625,2426039
2022-02-14,1390.0,1418.800048828125,1371.0,1390.1500244140625,1390.1500244140625,2149302
2022-02-15,1404.050048828125,1442.5999755859375,1395.050048828125,1439.6500244140625,1439.6500244140625,1955525
2022-02-16,1450.5,1463.949951171875,1428.8499755859375,1444.0,1444.0,2164650
2022-02-17,1461.449951171875,1461.449951171875,1440.25,1447.550048828125,1447.550048828125,1669669
2022-02-18,1438.449951171875,1445.0,1417.0999755859375,1437.949951171875,1437.949951171875,2374188
2022-02-21,1427.1500244140625,1440.0,1410.0999755859375,1418.199951171875,1418.199951171875,2109461
2022-02-22,1380.5,1420.699951171875,1375.0,1412.550048828125,1412.550048828125,2111878
2022-02-23,1422.0,1424.949951171875,1409.199951171875,1413.300048828125,1413.300048828125,1319711
2022-02-24,1370.5,1400.0,1330.0,1333.0,1333.0,4108603
2022-02-25,1355.0,1400.0,1350.0999755859375,1389.699951171875,1389.699951171875,1885454
2022-02-28,1380.0,1419.8499755859375,1363.25,1410.0,1410.0,4983140
