Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,2510.0,2546.0,2502.300048828125,2523.85009765625,2523.85009765625,921729
2022-01-04,2525.0,2594.949951171875,2524.39990234375,2583.0,2583.0,1037293
2022-01-05,2576.0,2608.0,2560.10009765625,2576.14990234375,2576.14990234375,1244568
2022-01-06,2540.0,2601.35009765625,2538.449951171875,2595.89990234375,2595.89990234375,1130508
2022-01-07,2630.0,2687.25,2562.35009765625,2572.699951171875,2572.699951171875,4625230
2022-01-10,2585.0,2663.550048828125,2571.0,2657.5,2657.5,1894316
2022-01-11,2650.0,2678.75,2634.300048828125,2653.35009765625,2653.35009765625,1123968
2022-01-12,2641.0,2672.0,2608.0,2612.949951171875,2612.949951171875,1293999
2022-01-13,2611.0,2628.89990234375,2588.0,2619.25,2619.25,1023670
2022-01-14,2626.0,2639.0,2588.85009765625,2592.75,2592.75,1166457
2022-01-17,2592.75,2604.300048828125,2550.39990234375,2597.550048828125,2597.550048828125,1172956
2022-01-18,2598.0,2635.0,2587.0,2600.60009765625,2600.60009765625,1221314
2022-01-19,2598.0,2617.800048828125,2571.10009765625,2588.89990234375,2588.89990234375,629040
2022-01-20,2597.0,2610.0,2550.0,2564.300048828125,2564.300048828125,1215237
2022-01-21,2548.0,2561.89990234375,2505.0,2528.14990234375,2528.14990234375,1457884
2022-01-24,2520.0,2522.550048828125,2376.0,2403.050048828125,2403.050048828125,1411443
2022-01-25,2386.0,2407.75,2330.39990234375,2376.5,2376.5,2849686
2022-01-27,2327.0,2360.39990234375,2260.0,2310.050048828125,2310.050048828125,2460051
2022-01-28,2313.0,2377.800048828125,2308.0,2315.60009765625,2315.60009765625,1317407
2022-01-31,2353.0,2380.0,2336.35009765625,2360.300048828125,2360.300048828125,900510
2022-02-01,2378.800048828125,2442.10009765625,2358.949951171875,2431.800048828125,2431.800048828125,1246431
2022-02-02,2451.0,2477.89990234375,2441.75,2464.0,2464.0,1144427
2022-02-03,2480.5,2506.550048828125,2417.0,2474.949951171875,2474.949951171875,3883564
2022-02-04,2510.0,2520.0,2430.0,2471.14990234375,2471.14990234375,2718069
2022-02-07,2480.0,2498.14990234375,2388.0,2409.199951171875,2409.199951171875,1119632
2022-02-08,2418.39990234375,2465.0,2400.89990234375,2443.64990234375,2443.64990234375,1524580
2022-02-09,2465.0,2495.0,2456.050048828125,2484.800048828125,2484.800048828125,826261
2022-02-10,2499.949951171875,2503.949951171875,2465.550048828125,2491.85009765625,2491.85009765625,788689
2022-02-11,2480.0,2480.0,2421.25,2442.25,2442.25,1030760
2022-02-14,2380.0,2423.0,2351.25,2398.0,2398.0,816491
2022-02-15,2421.949951171875,2499.800048828125,2399.0,2495.89990234375,2495.89990234375,1293933
2022-02-16,2510.0,2519.89990234375,2460.25,2488.050048828125,2488.050048828125,1008929
2022-02-17,2509.5,2537.5,2487.0,2493.199951171875,2493.199951171875,960885
2022-02-18,2479.300048828125,2499.5,2460.800048828125,2488.949951171875,2488.949951171875,654373
2022-02-21,2488.0,2488.0,2411.050048828125,2454.35009765625,2454.35009765625,788568
2022-02-22,2377.0,2457.0,2377.0,2450.10009765625,2450.10009765625,874150
2022-02-23,2452.0,2525.0,2452.0,2495.699951171875,2495.699951171875,2096198
2022-02-24,2402.0,2466.0,2395.0,2406.60009765625,2406.60009765625,1875086
2022-02-25,2423.5,2474.0,2423.5,2468.449951171875,2468.449951171875,1284338
2022-02-28,2430.0,2563.64990234375,2430.0,2546.550048828125,2546.550048828125,2355891
