Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,65.06999969482422,65.36000061035156,64.66000366210938,65.25,65.25,80700
2022-01-04,64.98999786376953,65.31999969482422,64.33000183105469,64.72000122070312,64.72000122070312,71500
2022-01-05,64.41999816894531,65.0199966430664,63.689998626708984,63.939998626708984,63.939998626708984,102400
2022-01-06,62.970001220703125,63.90999984741211,62.970001220703125,63.650001525878906,63.650001525878906,82300
2022-01-07,63.09000015258789,63.91999816894531,63.09000015258789,63.619998931884766,63.619998931884766,129700
2022-01-10,63.27000045776367,63.689998626708984,63.150001525878906,63.66999816894531,63.66999816894531,58400
2022-01-11,63.09000015258789,63.47999954223633,62.56999969482422,63.43000030517578,63.43000030517578,102800
2022-01-12,63.38999938964844,63.619998931884766,62.75,63.130001068115234,63.130001068115234,207800
2022-01-13,63.5099983215332,63.720001220703125,63.11000061035156,63.38999938964844,63.38999938964844,134900
2022-01-14,62.90999984741211,63.119998931884766,62.459999084472656,62.63999938964844,62.63999938964844,105200
2022-01-18,62.560001373291016,63.220001220703125,62.400001525878906,62.77000045776367,62.77000045776367,65700
2022-01-19,62.880001068115234,63.060001373291016,62.209999084472656,62.349998474121094,62.349998474121094,69600
2022-01-20,62.220001220703125,62.84000015258789,61.38999938964844,61.439998626708984,61.439998626708984,168900
2022-01-21,60.689998626708984,60.95000076293945,59.540000915527344,59.70000076293945,59.70000076293945,85500
2022-01-24,58.43000030517578,59.0,57.650001525878906,58.97999954223633,58.97999954223633,98800
2022-01-25,59.09000015258789,59.849998474121094,58.40999984741211,59.099998474121094,59.099998474121094,77200
2022-01-26,59.25,59.849998474121094,57.849998474121094,58.09000015258789,58.09000015258789,120400
2022-01-27,57.689998626708984,57.79999923706055,55.31999969482422,55.33000183105469,55.33000183105469,180100
2022-01-28,54.599998474121094,56.290000915527344,54.150001525878906,55.95000076293945,55.95000076293945,192900
2022-01-31,57.099998474121094,57.7599983215332,56.619998931884766,57.5,57.5,99800
2022-02-01,57.38999938964844,57.400001525878906,56.83000183105469,57.18000030517578,57.18000030517578,107600
2022-02-02,58.29999923706055,58.97999954223633,58.11000061035156,58.56999969482422,58.56999969482422,122800
2022-02-03,57.9900016784668,58.41999816894531,57.90999984741211,58.13999938964844,58.13999938964844,141500
2022-02-04,57.790000915527344,58.09000015258789,57.56999969482422,57.7599983215332,57.7599983215332,112300
2022-02-07,57.36000061035156,57.849998474121094,57.310001373291016,57.52000045776367,57.52000045776367,95900
2022-02-08,57.58000183105469,57.58000183105469,57.0,57.2599983215332,57.2599983215332,209300
2022-02-09,57.619998931884766,58.380001068115234,57.619998931884766,58.209999084472656,58.209999084472656,51800
2022-02-10,57.7599983215332,58.20000076293945,56.90999984741211,57.41999816894531,57.41999816894531,200400
2022-02-11,57.06999969482422,57.36000061035156,56.20000076293945,56.31999969482422,56.31999969482422,110800
2022-02-14,56.0,56.0,54.72999954223633,55.18000030517578,55.18000030517578,127000
2022-02-15,56.31999969482422,56.84000015258789,56.220001220703125,56.52000045776367,56.52000045776367,146200
2022-02-16,56.68000030517578,56.97999954223633,56.08000183105469,56.75,56.75,198100
2022-02-17,56.630001068115234,56.650001525878906,56.029998779296875,56.130001068115234,56.130001068115234,231100
2022-02-18,56.79999923706055,57.18000030517578,56.369998931884766,56.90999984741211,56.90999984741211,286700
2022-02-22,56.09000015258789,56.75,55.68000030517578,56.040000915527344,56.040000915527344,212800
2022-02-23,56.029998779296875,56.38999938964844,55.4900016784668,55.4900016784668,55.4900016784668,196300
2022-02-24,53.75,54.43000030517578,53.2400016784668,54.310001373291016,54.310001373291016,151300
2022-02-25,55.0,55.59000015258789,55.0,55.529998779296875,55.529998779296875,174100
2022-02-28,54.209999084472656,54.2599983215332,53.2400016784668,53.41999816894531,53.41999816894531,200900
