Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,3258.699951171875,3292.60009765625,3251.5,3277.10009765625,3277.10009765625,266680
2022-01-04,3284.0,3316.0,3270.64990234375,3289.14990234375,3289.14990234375,244503
2022-01-05,3289.14990234375,3365.0,3281.0,3358.550048828125,3358.550048828125,312215
2022-01-06,3344.800048828125,3429.0,3333.0,3418.199951171875,3418.199951171875,410181
2022-01-07,3437.5,3437.5,3377.0,3392.5,3392.5,263996
2022-01-10,3414.800048828125,3451.25,3404.449951171875,3435.10009765625,3435.10009765625,318473
2022-01-11,3413.0,3445.949951171875,3413.0,3436.75,3436.75,225782
2022-01-12,3446.10009765625,3452.0,3414.25,3440.10009765625,3440.10009765625,198452
2022-01-13,3445.89990234375,3474.300048828125,3430.0,3451.0,3451.0,291271
2022-01-14,3451.0,3462.199951171875,3425.0,3432.800048828125,3432.800048828125,127752
2022-01-17,3450.0,3527.0,3434.050048828125,3489.75,3489.75,646271
2022-01-18,3488.949951171875,3497.199951171875,3392.60009765625,3400.949951171875,3400.949951171875,656590
2022-01-19,3400.949951171875,3462.300048828125,3383.050048828125,3436.800048828125,3436.800048828125,694189
2022-01-20,3398.89990234375,3448.0,3295.0,3308.75,3308.75,874508
2022-01-21,3308.75,3473.949951171875,3270.0,3419.800048828125,3419.800048828125,1609260
2022-01-24,3421.0,3454.199951171875,3350.0,3382.300048828125,3382.300048828125,788137
2022-01-25,3359.0,3490.0,3328.75,3469.10009765625,3469.10009765625,571406
2022-01-27,3445.0,3536.800048828125,3394.199951171875,3501.10009765625,3501.10009765625,664333
2022-01-28,3505.0,3562.300048828125,3485.10009765625,3497.199951171875,3497.199951171875,575466
2022-01-31,3520.0,3585.64990234375,3487.0,3564.64990234375,3564.64990234375,470500
2022-02-01,3577.0,3592.35009765625,3511.550048828125,3534.449951171875,3534.449951171875,487464
2022-02-02,3540.0,3585.0,3521.449951171875,3535.0,3535.0,212256
2022-02-03,3550.0,3650.949951171875,3521.0,3621.10009765625,3621.10009765625,760774
2022-02-04,3621.10009765625,3621.10009765625,3550.0,3565.35009765625,3565.35009765625,296588
2022-02-07,3570.0,3570.0,3468.0,3476.0,3476.0,286849
2022-02-08,3476.10009765625,3512.949951171875,3445.89990234375,3458.64990234375,3458.64990234375,397493
2022-02-09,3452.0,3570.0,3452.0,3563.550048828125,3563.550048828125,352729
2022-02-10,3563.35009765625,3581.550048828125,3545.64990234375,3569.35009765625,3569.35009765625,239918
2022-02-11,3530.0,3575.0,3508.0,3566.64990234375,3566.64990234375,339577
2022-02-14,3465.0,3538.0,3461.35009765625,3487.949951171875,3487.949951171875,282645
2022-02-15,3490.0,3601.0,3473.75,3589.199951171875,3589.199951171875,357052
2022-02-16,3599.0,3640.0,3571.10009765625,3586.89990234375,3586.89990234375,244587
2022-02-17,3590.10009765625,3660.0,3590.10009765625,3597.300048828125,3597.300048828125,513917
2022-02-18,3597.0,3642.5,3563.60009765625,3632.14990234375,3632.14990234375,277299
2022-02-21,3624.14990234375,3637.949951171875,3567.35009765625,3579.5,3579.5,344326
2022-02-22,3520.0,3615.0,3515.0,3600.699951171875,3600.699951171875,432562
2022-02-23,3615.10009765625,3639.89990234375,3570.0,3580.300048828125,3580.300048828125,209392
2022-02-24,3485.5,3559.300048828125,3435.0,3478.89990234375,3478.89990234375,628362
2022-02-25,3490.10009765625,3560.0,3490.10009765625,3508.39990234375,3508.39990234375,327777
2022-02-28,3497.699951171875,3561.0,3448.050048828125,3530.35009765625,3530.35009765625,387040
